There,	3
Therefore	3
Therein	3
Thereto	1
These	5
They	34
They'll	1
They're	5
They've	1
They,	1
Thine	6
Things	2
Thinks	1
Thirsting	1
This	29
This,	1
Those	1
Those,	1
Thou	48
Thou'lt	4
Thou'rt	5
Thou,	10
Though	10
Thought	1
Thousand-colored,	1
Thousands	1
Three	3
Three,	1
Thrice	1
Throbs	1
Through	9
Thrust	1
Thule,	1
Thule,"--in	1
Thunder's	1
Thus	9
Thus,	4
Thy	35
Thyself	2
Tieck	1
Till	1
Time	1
Time's	2
Time,	1
Time’s	1
Tis	6
Title:	1
To	110
To-day	1
To-morrow	1
To-morrow,	1
Toad-like,	1
Tokay	1
Too	2
Torn	1
Trade's	1
Tranquiller-hearted	1
Transform	2
Translated	2
Translator:	1
Travelling	1
Trees	2
Trembles	1
Trials	1
Trodden	1
True,	2
Truly	1
Trust	2
Truth	3
Truth,	1
Truth.	1
Try,	1
Turkey,	1
Turkish	1
Turn	3
Twas	1
Twice	1
Twill	1
Two	2
Tycho	1
U.S.	7
UNDER	2
UNITED	1
USE	1
UT	1
Uebersetzers	1
Uhland,	1
Und	6
Under	3
Undine!	1
Undine,	1
Uninterrupted	1
United	15
Unless	1
Unqualified	1
Unseen	1
Until,	1
Unto	5
Unwearied,	1
Unwisely	1
Up	2
Up!	1
Up,	1
Updated	1
Upon	8
Upward	1
Urian	1
Ursprung	1
Us	1
Use	4
Useless	1
V	1
V.	1
VALENTINE	11
VI	1
VI.	1
VI.).	1
VII	1
VII.	1
VIII	1
VIII.	1
VOICE	12
Vanilla	2
Vanish	1
Vanish,	2
Various	1
Vasalle!"	1
Vast	1
Vaterland;	1
Verkörpert	1
Verstand,	1
Viel'	1
Vile	1
Vines?	1
Voices	1
Void	2
Voland	1
Volunteers	1
Vom	1
Von	1
Voss,	1
WAGNER	20
WAGNER.)	1
WAGNER_,	1
WALPURGIS-NIGHT	2
WALPURGIS-NIGHT'S	1
WARRANTIES	2
WARRANTY	1
WARRANTY,	1
WEATHERCOCK	2
WEDDING	2
WILL	1
WILL-O'-THE	1
WILL-O'-THE-WISP	3
WISPS	1
WITCH	16
WITCH)	1
WITCH,	1
WITCHES	3
WITCHES'	2
WITH	2
WIZARDS	1
WOMAN	1
WOMEN	1
WORK	1
WORLD	1
WORLDLING	1
Wait	3
Wait!--you'll	1
Walk	1
Walked	1
Walpurgis	1
Walpurgis-Night,	1
Walpurgis-Night:	1
Walter	1
Wandering	1
Was	5
Wasserstürze	1
Waste	1
Water,	1
Wave,	1
Waveringly	1
Waylaying	1
We	25
We'll	6
We're	4
We've	6
We,	3
Wear	1
Weeping,	1
Well	2
Well!	1
Well,	4
Well,--Chance,	1
Well-made	1
Wenn	2
Went	1
Were	4
Wert	1
West	1
West,	1
What	74
What!	5
What's	7
What,	2
What?	1
When	43
When,	4
Whence	5
Whence,	3
Where	31
Where'er	2
Where,	3
Whereby	3
Wherefore	2
Wherefore,	1
Wherefrom	1
Wherefrom,	1
Wherein	1
Wherein,	1
Whereon	1
Whereto	2
Wherewith	1
Whether	1
Which	21
Which,	3
While	6
While,	2
Whirl	1
Whisks	1
Who	40
Who'd	1
Who'll	2
Who's	1
Who,	6
Who?	1
Whoever	1
Whole	3
Whom	6
Whom,	1
Whose	3
Why	25
Why!	1
Why,	14
Wiederhall	1
Wiederhalls	1
Wiedersprüche,	1
Will	11
Wilt	3
Wind	1
Wine,	1
Winter	1
Wisdom	1
With	83
Withdrawn	1
Within	12
Without	4
Wo	1
Woe	2
Woe!	5
Woe's	3
Woes	1
Wohnung	1
Wolfgang	2
Woman	1
Woman's	1
Woman,	1
Word	1
Words	1
Work,	1
World,	1
Worse	1
Worthy	1
Would	10
Wrath	1
Wälder	1
X	1
X.	1
XENIES	1
XI	1
XI.	1
XII	1
XII.	1
XIII	1
XIII.	1
XIV	1
XIV.	1
XIX	1
XIX.	1
XV	1
XV.	1
XVI	1
XVI.	1
XVII	1
XVII.	1
XVIII	1
XVIII.	1
XX	1
XX.	1
XXI	1
XXI.	1
XXII	1
XXII.	1
XXIII	1
XXIII.	1
XXIV	1
XXIV.	1
XXV	1
XXV.	1
YORK,	1
YOU	6
YOUNG	1
Ye	8
Ye,	1
Yea,	1
Yes,	22
Yet	31
Yet,	14
Yet,-----as	1
Yet--all	1
Yon	1
Yonder	1
Yonder,	2
You	37
You'll	8
You're	3
You've	5
Your	11
Yourself,	1
Youth	1
Youth,	1
Ziehen	1
Zounds!	1
Zum	1
[A]	1
[B]	1
[C]	1
[D]	1
[E]	1
[F]	1
[G]	1
[H]	1
[He	1
[Illustration:	6
[Illustration:]	1
[Illustration]	54
[J]	1
[K]	1
[PART	2
[_Exeunt_	1
[_Exeunt_.	1
[_Exit	1
[_Exit_	3
[_Exit_.	6
[_She	1
[_They	4
[eBook	1
[illustration]	1
[part	2
_(Aside)_	1
_(He	1
_(Sound	1
_(aside)_	1
_(awaking)_	1
_(passing	1
_(unlocking)_	1
_=If	1
_Act_,"	1
_Afterwards_	1
_Ah,	2
_An	1
_Bayard	1
_Bravo_!	1
_Devil_	1
_Die	1
_Diesira,	1
_District	1
_Doubt_	1
_Draw	1
_Encheiresin	1
_Erhabener	1
_Eritis	1
_FAUST_	1
_Faust_	9
_Faust_,	4
_Faust_,--while	1
_Faust_.	1
_Fortissimo_.	1
_Harry	1
_He_	2
_Helena_	2
_Here_,	1
_I_	1
_Johann	1
_Judex	1
_Leid_.	1
_Lied_	1
_Margaret_!	1
_Mein	1
_My	1
_My_	1
_Power,"_	1
_Quid	2
_Roll	1
_Samson	1
_Sancta	1
_Sans	1
_Soar	1
_That_	1
_The	1
_Then	1
_Then_	1
_There_	2
_Thought_	1
_Thought_"	1
_Under	1
_With	1
_Word?_--impossible	1
_Word_."	1
_[Exit_.	1
_all_	1
_among	1
_and	2
_and_	6
_another_	1
_approaches	1
_arm_.	1
_behind_	1
_breaks	1
_brother_)	1
_by	1
_by_	1
_casus_	1
_collegium	1
_come	1
_comes	2
_enters_)	1
_enters_.)	4
_from	1
_gazes	1
_has	1
_he's_	1
_head_.)	1
_his_	1
_iambic_:	1
_in	1
_knocks_)	1
_learnable_)	1
_long	1
_looks	1
_must_	1
_my_	2
_on_	1
_one	1
_other_	1
_pianissimo_	1
_s_	2
_schnecke-schnicke-schnack_	1
_separate_.)	1
_sets	1
_sits_)	1
_sorrow_	1
_speeding	1
_starts	1
_steps	1
_stretching	1
_sz_.	1
_the	2
_they_	1
_thy_	1
_to	3
_trochaic_,	1
_us_	1
_walking	2
_which	1
_who	1
_will_	1
_with	2
_words_	1
_you_	1
_you_?	1
_your_	2
a	594
a-----------------;	1
a-----------prepare,	1
a-blinking?	1
a-creeping,	1
a-fighting.	1
a-foot	1
a-tremble!	1
abashed,	1
abhorréd.	1
abide	1
abide!	1
abide.	2
abiding.	1
able	1
abnegation	1
about	17
about!	1
about,	4
about_)	1
above	5
above,	1
above:	1
above?	1
above_)	6
abroad	3
absolutely	1
absolved;	1
absorb,	1
abstain--renounce--refrain!	1
absurdest,	1
abundant	1
abyss's	1
abysses	1
accept	4
acceptance	1
accepted	4
accepted,	1
accepting	1
access	10
accessed,	1
accessible	1
accident;	1
accompaniment.	1
accomplish	1
accomplished	1
accomplished.	1
accord,	1
accordance	2
according	3
account	3
accurate	1
accursed	1
accusative	1
accustomed	1
aches	1
aches!	1
achieving,	1
acknowledged	1
acquaintance	2
acquired	1
acquires,	1
acquisition	1
acquisition,	1
acre	1
across	3
action	2
active	4
actively	1
activity	1
activity!	1
acts	1
actual	1
ad	1
add	1
added	1
addition	1
additional	2
additions	1
address	2
addressed:	1
addresses.	1
adepts	1
adequate	2
adhere;	1
adherence	1
adjuration!	1
adjuration,	1
adjustment	1
admirably	1
admiring,	1
admission--	1
admits	1
adopt	1
adopted	2
adorning?	1
adornment	1
adorns	1
advances,	1
advances.	1
advantage	1
advantages	2
adventure,	1
adversary.	2
advice	1
advice:	1
advise	2
afar,	2
affinities	1
affinity	1
afford	1
afford?	1
affray	1
affright	1
affrighted,	1
aflame.	1
afraid	1
afraid,	1
after	13
after,	1
after--first	1
after.	1
after;	1
afterwards	1
afterwards,	1
again	15
again!	6
again,	6
again.	8
again;	1
again?	1
again_.)	1
against	3
age.	1
aged	1
agencies	1
agent	1
ages	4
ages!	1
ago	1
ago:	1
agree	8
agree,	3
agree.	1
agreed	1
agreeing?	1
agreement	8
agreement,	6
agreement.	3
ah!	5
ah,	1
ahead	1
ahead!	1
ahead.	1
aid	4
aid,	1
aided.	1
aids	1
ails	2
air	7
air!	1
air's	1
air,	3
air.	2
air;	1
airs	1
airs!	1
airy	4
alarms	1
alas!	10
album	1
alien	1
alight;	1
alive	1
alive,	1
alive.	1
all	182
all!	4
all,	14
all-gloriously	1
all-glowing,	1
all-in-all,	1
all.	6
all:	3
allegiance.	1
alley	1
alleys;	1
alliteration,	1
allow	3
allowed--nay,	1
allowing	1
allows	2
allows,	1
allure,	1
allures	1
almighty	1
almost	7
almost.	1
aloft	1
alone	10
alone!	4
alone,	8
alone.	5
alone:	1
alone;	2
alone?	3
alone_)	1
along	3
along!	2
along,	2
aloud_)	1
already	9
already--see!	1
already:	1
also	25
also,	7
altar	2
altar.	1
alten	1
alter	2
alteration,	1
alternate	2
alternating	1
alternative	2
alternative?	1
although	2
always	19
always,	1
am	47
amaze,	2
amazed	2
amazed.	1
ambition	1
ambition.	1
amid	2
among	6
ample.	1
an	57
ancestral	2
ancient	11
and	870
and,	2
and-----s	1
anew!	1
anew,	1
angel	3
angel!	1
angel,	2
angelic	1
angels	3
angels,	2
angle,	1
angle-worm,	1
angrier	1
angry	2
anguish	2
annoyance!	1
annoying,	1
another	8
another!	1
answer	4
anthem!	1
antic,	1
anticipation.	1
antipathy!	1
antiquate	1
anxious	1
anxious,	1
anxiously	1
any	45
any)	1
any--only	1
anyone	4
anyone.	1
anything	3
anywhere	3
apace,	2
ape	2
apes	1
aphoristic	1
apology	1
appalling,	1
apparel,	1
apparent,	1
apparition	3
apparition,	1
appeal	1
appealing,	1
appear	2
appear!--	1
appear,	2
appear.	3
appearance.	1
appeared,	1
appearest,	1
appearing	1
appears	4
appears,	2
appears,--Always	1
appetite.	1
applauses	1
apple-tree,	1
apples	1
applicable	3
apply	2
appreciation	2
apprehension.	1
approach	5
approach_.)	1
approaches,	1
approaching	1
approaching,	1
apt,	1
apter;	1
arbitrarily,	1
arbitrary	1
arbor	1
archaic	1
arches	2
ardent	1
ardor,	1
are	156
are!	1
are,	5
are.	2
argument.	1
aright,	1
aright:	1
arise	2
arisen!	1
arisen,	1
arises	1
arises_.)	1
arm	3
arm,	1
arm,--	1
arm-chair	1
arms	3
arms,	1
around	18
around,	2
around_)	1
around_.)	1
arraign!	1
arrange	3
arranged	1
arrangement	1
arrangement_	1
array	2
array,	2
arrayed	1
arraying:	1
arrogance	1
art	35
art!	2
art,	6
art.	3
art:	1
article,	1
articles	1
arts	3
as	147
as,	1
as_	1
ascend	1
ascend,	1
ascended!	1
ascended:	1
ascending?	1
ascertain	1
ashamed	1
ashamed.	1
ashes	1
ashy	1
aside	1
aside,	2
ask	3
ask,	4
ask:	1
asked	1
asker.	1
asks,	1
asleep	1
aspects	1
aspiration,	2
aspirations	1
aspire,--	1
aspireth;	1
aspiring	1
ass!	1
assail	2
assigned	1
assist.	1
assistance	2
assistance,	2
assistance?	2
associated	6
associated)	1
assonance,	1
assumed	1
assured:	1
assuring,	1
astonished	1
astray	1
astray?	1
asunder!	2
asunder,	1
at	132
athmest	1
atmosphere	1
atmosphere,	1
atmosphere.	1
atmosphere?	1
atonement	1
atrocious	1
attached	1
attain	2
attain!	1
attempt	3
attempt,	2
attempt;	1
attempting	1
attend	1
attend!	1
attendance.	1
attendance:	1
attendants	1
attention	2
attentively:	1
attire,	1
attitude_)	1
attracted	1
attracted,	1
attractive	2
attuning,--	1
auditory!	1
auf	2
aught	2
aus	1
auserkoren,	1
auspicious	1
austere	1
author	1
author's	2
author,	2
authority,	1
autumnal	1
avail	1
avail;	1
available	2
averted	1
avow;	1
await.	1
awaiting;	1
awaits	1
awake	2
awake,	1
awaken.	1
awakes	1
aware,	1
away	10
away!	10
away,	10
away.	5
away:	2
away?	2
away_!	1
away_)	1
away—you	1
awful	2
awhile:	1
awkwardly	1
azure,	1
baby	2
baby!	1
baby's	1
bachelor	1
bachelor,	1
bachelors	1
back	5
back,	2
back31	1
bad	5
bade	1
badly	2
baffled	1
baffles	1
bagged	1
bagpipe	2
baker's	1
balanced	1
bald-pate	1
balked:	1
balking.	1
ball	1
ball!	1
ball,	1
ball:	1
ball?	1
balsam	1
band	1
band,	2
banded?	1
bandied	1
bankrupt	1
banned,	1
banquet	2
banquet's	1
banquets	1
banters	1
barbéd	1
bards,	1
bare	3
bare!	1
bargain	1
bark	1
based	2
bases	2
basis,	1
bass	1
bath	1
bathe	2
baubles	1
bays,	1
be	194
be!	12
be,	13
be,--	1
be.	17
be:	3
be;	4
be?	4
beaker	1
beams	1
bear	11
bear,	2
bear:	1
beard	1
beard,	1
bearing	1
bearing.	1
bears	2
bears,	2
beast	2
beast!	2
beast,	1
beast--the	1
beast.	2
beast:	1
beast?	1
beastlier	1
beastliness	1
beasts	1
beasts?	1
beat	1
beating!	1
beau	1
beauteous	2
beautifies;	1
beautiful	5
beauty	5
beauty!	1
beauty,	2
beauty.[I]	1
became.	1
because	6
bechatter,	1
beckons	1
beckons,	1
beckons_	1
becloud	1
become	1
becomes	3
becomes,	1
bed	4
bed-bugs,	1
bed-curtains_.)	1
bed.	1
bed;	1
bed_.)	1
been	41
been,	1
been.	1
been:	1
been?	1
beer,	2
befall!	1
befell	1
befitting!	1
befitting,	1
before	36
before.	1
before:	2
beforehand	1
befriend	1
beg	7
began	1
began--	1
beggars	1
beggars.	1
begin	3
begin!	2
begin'st	1
begin?	1
beginning	1
beginning!	1
begins	3
begotten	1
begs,	1
beguiled!	1
beguiled.	1
begun	1
begun.	1
begun?	1
behalf,	1
behavior,	1
beheld	4
behind	5
behind,	3
behind,--	1
behold	5
behold,	1
behold,--	1
behold.	1
behold?	1
beholding:	1
beholds	2
being	10
being!	1
being's	1
being,	3
being?	1
beings	1
belated	1
belief	1
belief,	1
believe	9
believers,	1
believes,	1
believest	1
believing;	1
belime!	1
bellow!	2
bells	2
belly	2
belong	1
belong.	1
belonging	1
belongs	1
beloved	1
below	4
below.	4
below_)	2
belts	1
benches.	1
bend	2
bend;	1
bending!	1
bending,	3
beneath	10
benighted,	1
benumbs	1
bequeath	1
bequeathed	2
berate	1
bereft	1
beseech	1
beside	9
beside,	1
best	14
best,	4
best;	1
best_	1
bestead,	1
bestial	1
bestial,	1
bestiality	1
bestow;	1
bestowed	1
bestäubten	1
bet	2
bet?	1
betake.	1
betide	1
betimes	2
betimes,	1
betray,	1
betray--	1
betrayed	1
betraying!	1
betrays	1
better	13
better,	3
between	3
beverage	2
beware!	1
bewildered	1
bewildering,	1
bewitched	1
beyond	6
beyond,	1
bid	3
bidden!	1
bidden:	1
bidding,	1
bide?	1
bids	2
bier	1
big	2
binary,	1
bind	8
bind.	1
bindeth!	1
binding	1
binding,--surely?	1
binds	2
birches,	1
bird	2
bird!"	1
birds,	2
birth,	1
bist	1
bit	5
bite	1
bite!	1
bite.	1
bites,	1
bitten	1
bitter	2
bittern's	1
bitterness	1
bitterness!	1
black	6
black;	1
blackened	1
blacker	1
blade	3
blades,	1
blame	3
blameless.	1
blames!	1
blank,	1
blas,	1
blauen	1
blaze.	1
blazes	1
blazing	2
bleat	1
bled.	1
bleed,—	1
blended,	1
blending,	1
blent,--	1
bless	1
bless,	1
blessed	4
blesses	1
blesses!	1
blessing	3
blessing!	1
blessing,	1
blessing.	1
blest	1
blind	1
blind:	1
blind_)	1
blinking,	1
blinking:	1
bliss	10
bliss!	1
bliss,	1
bliss.	1
blissed	1
blisses?	1
blissful	1
bloated	1
block--they	1
blood	8
blood!	1
blood,	3
blood.	3
blood:	2
blood?	2
bloody	1
bloom	1
blooming,	1
blossom	2
blossom-word	1
blossoms	2
blossoms,	1
blow	6
blow,	1
blowing!	1
blown	1
blows	3
blue	1
blue,	1
blush,	1
board	1
board:	1
boards	1
boast:	1
boasted	1
boat;	1
bodies	4
bodies,	1
body	6
body's	1
body,	1
body.	1
body:	1
boil	2
boisterous	1
bold	3
bold!	1
bold,	2
bold:	1
boldly	2
bolts	2
bolts.	1
boluses	1
bonds	5
bone	1
bone!	1
bone.	1
bones	2
bonum	1
book	7
book!	1
book,	2
book:	1
book_)	1
book_.)	1
books	2
booming	1
booming."	1
boon	2
boon!	1
boon--	1
booth	2
booth's	1
boots	1
bore	5
bore,--	1
bored	2
bored,	1
born	4
born!	1
born.	1
borne	2
borrow,	1
borrow?	1
bosom	15
bosom!	3
bosom!"	1
bosom,	1
bosom.	2
bosom?	1
botching	1
both	13
both!	1
both,	2
bottle,	1
bottom	1
boughs	1
boulders	1
bound	3
bound,	3
boundeth	1
boundless	1
bounty	1
bout:	1
bow	2
bow,	1
bower!	1
bower,	1
bowing	1
bows	1
box	1
box,	2
boxes,	1
boy	1
boys	1
braced,	1
brag	2
braids	2
braids:	1
brain	1
brain!	3
brain,	4
brain:	1
brains	1
brains.	1
bran-new	1
brand,	1
brave.	1
bravery	1
bravo!	2
brazen	1
bread	1
bread,	3
break	4
break,	1
break;	1
breaking,	2
breaks	1
breaks.	2
breaks_.	1
breast	11
breast!	2
breast,	5
breast,--	1
breast.	3
breast:	1
breast;	1
breast?	3
breasts	2
breath	3
breath,	2
breathe!	1
breathes	1
breathing,	1
breeches	1
breeches.	1
breed,	1
breeds	1
breezes	1
brew	1
brew!	1
brew.	1
brewage;	1
brewing	1
bridal	1
bridegroom,	1
bridge,	1
bridges	1
brief	1
brief:	1
briefly	1
bright	7
brighten	1
brighter	2
brightly	1
brightly,	1
brilliant	2
brim!	1
brimming	1
bring	14
bring,	1
bringing.	1
brings	8
brink	1
brink,	1
brisk	1
bristling,	1
broad	2
broad,	2
broader	2
broadly	1
broke	1
broke,	1
broken,	2
broken.	3
broken?	1
brood	1
brood,--	1
brooding	3
brook	2
brook,	1
broom	3
broomstick-steed's	1
brother	1
brother!	2
brother,	1
brother-spheres,	1
brother.	1
brothers	1
brought	8
brought,	2
brought.	2
brow	1
brow!	1
brow,	1
browner	1
brush	2
brush,	2
brutes	1
bubble:	1
bubble?	1
buck.	1
buck:	1
bud.	1
buds	2
build	2
bulky	1
bumper	1
bunch	1
buoyant	1
burden	1
burden,	1
buried	3
buried,	2
burn	1
burn!	3
burned.	1
burneth,	1
burning	5
burning,	2
burning.	2
burning?	1
burns	3
bursts.	1
bushes;	1
bushes?	1
business	3
business?	1
busy	1
but	68
but,	3
butter	1
buxom	2
buy,	1
by	116
by!	1
by)_	1
by,	2
by.	3
by:	1
cabin	1
caesural	1
calculate	1
calculated	1
caldron	1
caldron,	3
caldron.	1
call	13
call,	2
call.	1
called	2
calling,	2
calls	3
calm	2
calmly	1
calves	1
cam'st	1
cam'st,	1
came	10
came!--where	1
came,	3
came?	1
can	61
can!	1
can't	9
can,	2
can:	3
candle	1
cane,	1
canine	2
cannibalic	1
cannot	33
canons	1
canst	9
canst!	1
cap	1
capable	1
capable.	1
capacities	1
caprices,	1
caprices:	2
caps	1
captured	1
card	1
cards;	1
care	6
care,	4
care.	3
care:	1
cared	2
career	1
career!	1
career."--_Ueber	1
careering	1
careful	1
carefully	1
careless	1
carelessly:	1
caress	1
caress.	1
caressing.	1
caressing:	1
carnival:	1
carouse.	1
carouser,	1
carried	1
carries	2
carry	4
carry,	2
carry;	1
case	2
case!	1
case?	1
cash	1
cash,	1
cask	1
casket	3
casket,	1
casks	1
cast	5
cast,	1
cast;	1
castles	1
cat	1
cataract,	1
catch	3
catechised,	1
caught!	1
caught.	1
cause	1
cause.	1
cavalier	1
cave	2
caverns,	1
cavil	1
cavil,	1
cease	3
ceiling	1
cellar's	1
cellar-door,	1
cellar-nest,	1
censure	1
centre!	1
centre,	1
ceremonies,	1
certain	8
certain!	1
certain,	2
certainly	4
certainly.	2
certainly?	1
certificate	1
certify	1
chaff	1
chain	6
chain,	3
chain;	1
chain?	1
chains,	1
chair	1
chair!	1
chair,	1
chamber	4
chamber_.	1
chance	3
chance-dropped	1
chanced,	1
chances	2
chances!	2
change	6
change.	1
changed	1
changeful	2
changeless	2
changing	3
chant,	1
chants,	1
chaotic	1
chapter.	1
character	4
characteristic	1
charge	6
charges.	1
chariot,	1
charitable	1
charities	1
charm	2
charming	1
charms	1
charms,	1
chaste	2
chat,	1
chatter!	1
cheaper	1
cheat	3
cheated?	2
cheating	1
cheats	2
check	4
checking,	1
checks,	1
cheek	1
cheek's	1
cheeks	1
cheer	2
cheer,	2
cheer.	2
cheered	2
cheerful	3
cheerfully	1
cheering	1
cheery,	1
cherish	1
cherished--which	1
chewed	1
chiefly	2
child	6
child!	5
child's	2
child's-play!	1
child,	4
child,"	1
childhood	1
childhood,	1
childish	3
children	4
children's,	1
children,	2
chill	2
chill,	1
chilling,	1
chilly;	1
chime	2
chimed	1
chimney	1
chimney,	1
chimney.	1
chisel,	1
choice	4
choice,	2
choirs,	1
choose	6
chooses:	1
chops,	1
choral	1
chorus	1
chorus,	1
chorus.	1
chorus;	1
chorus_)	1
chose,	1
church	1
church-bell	1
church-penance	1
churches'	1
circle	7
circle,	1
circle_.)	1
circle_:	1
circles	1
circles,	1
circling	1
circulates	1
circumstance	1
circumstance,	1
cither's	1
cither_.)	1
city-gate_.)	1
city-wall,	1
civil:	1
claim	2
claim,	1
claim.	1
claimed	1
claims	2
clamors:	1
clan	1
clang!	1
clasp	5
clasping	1
class	1
class,	1
classical	1
classify	1
clatter!	1
claw,	1
claws	1
clay,	1
clay:_	1
clay?	1
clean:	1
clear	10
clear!	1
clear,	3
clear:	2
clearance!	1
cleared	1
clearer	3
clearer;	1
clearest	1
clearest!	1
clearly	1
clearness,	1
cleaves:	1
cleaving	1
cleft	1
clench	1
clever	2
clever,	2
cleverer,	1
cleverness,	1
climb	3
climbed	1
climbing	1
cling,	1
clinging	1
clinging,	1
clinking,	1
cloak	2
clock	2
close	6
close!	1
close,	1
close:	1
closed;	1
closely	1
closes	1
closes:	1
closures	1
cloth	1
clothe	1
clothes	1
clothes,	1
clothes,--these	1
clouded	1
clouds	1
cloudy	1
cloven	4
club	1
clumsy	1
clung	1
coach	1
coarse	1
coarse,	1
coat	2
coat,	2
coat-of-arms	1
coaxed	1
coaxing	1
cock's-feather	1
cock's-feather?	1
coddling,	1
codes	1
cog,	1
cohorts	1
cohorts,	1
coin!	1
cold	3
cold,	2
cold.	2
collect,	1
collected	1
collected--	1
collection	3
collection.	1
color,	1
coloring	1
colors	3
column.	1
com'st	2
combat	1
combination	1
combinations,	1
come	21
come!	4
come,	10
come--ye	1
come.	2
come:	1
come=_!]	1
comedian	2
comedy	1
comes	10
comes!	2
comes,	2
comes,--the	1
comest	1
cometh,	1
comfort	1
comfort,	1
coming	4
coming.	1
command	1
command),	1
commands?	1
commence!	1
commences,	1
commences_.)	1
commerce	1
commercial	1
commission?	1
committed	1
compact	3
compact;	1
compactly	1
companion	1
companions	1
company	1
company,	1
company.	1
company?	1
compare	1
compare;	1
compared	1
comparison	1
compass	2
compassionate.	1
compel	1
compel,—	1
compel:	1
compelled,	1
compelling	1
compelling,	1
compels	2
compilation	1
complain,	1
complained	1
complete	2
complete?	1
completed	1
completed.	2
completely	1
completely,	1
completely.	1
completer:	1
completest	1
completest!	1
compliance	3
compliance.	1
compliments	1
comply	6
complying	3
composition."--_Beethoven_.	1
compound	2
compounded.	1
compounding,	1
compounds;	1
comprehend:	1
comprehendest,	1
comprehendest:	1
comprehends,	1
comprehension,	1
compressed,	1
computer	2
computers	1
computers.	1
comrade	3
comrade,	1
concealed	3
concealed.	1
concealing,	1
conceals	2
conceives	1
conceiving,	1
concept	2
conceptions.	1
concerning	4
conclusion!	1
conclusion:	1
conclusion;	1
condemning,	1
condescend,	1
condition,	2
condition;	1
conditions	1
conditions,	1
conduct	2
conferred	1
confess	4
confess,	2
confessed!	1
confession,	1
confession.	1
confide	1
confide,	1
confirmation	1
confirmed	2
confound	1
confused	1
confused,	1
confusion:	1
congregate,	1
conjunction,	1
conquers	1
conscience	2
conscientious	1
conscious	2
conscious.	1
consecrated	1
consecrated,	1
conservative,	1
consider	2
consider,	1
consider:	1
considerable	2
considerations	1
considered.	2
consoling	1
consonance?	1
consorting.	1
constant	1
constantly	1
constrain	1
construct	1
construction	1
construction.	1
construe	1
consumes	1
contact	2
contain	2
containing	1
contains	2
contemplates	1
contemporary	1
contempt	1
contemptible	1
content	6
content!	1
content;	1
contented	1
contented.	1
contents	1
continually	1
continue	1
continues	1
continues_)	1
contract	1
contracted	1
contradiction	1
contrary,	2
contrasted	1
contributes	1
contributions	1
control,	3
controlled	1
controlled,	1
controlled,--	1
controlling.	1
convenience--but,	1
converse	1
convert	2
converting.	1
convey	2
conviction;	1
convulsion	1
convulsion!	1
cook	2
cook,	1
cooking	1
cooking,	1
cool,	1
copied	2
copies	7
coping	1
copy	8
copy,	4
copying	2
copying,	2
copyright	18
cordial!	1
core,	1
corn	1
corner	1
corner,	1
corporation	1
corpse	2
corpses	1
correct	1
correspond	1
corresponding	1
corridor_)	1
corrupt	1
corsets	1
cost	3
cost,	1
costliest	1
costs	2
costume	1
cotton,	1
couch	1
could	21
couldst	1
count	1
countenance	4
countenance!	1
countenance?--	1
counter-service	1
counterfeited,	1
countries	1
country	4
country's	1
countrymen,	1
couple	1
courage	3
courageous	1
course	6
course!	1
course,	3
course.	1
course;	1
courses	2
courses.	1
courses;	1
coursing	1
court	2
court:	1
courtesy	2
cousins	1
cover	1
covered	1
covets	1
crack	2
crack!	1
crack_.)	1
cradle	2
craft	1
crags	2
cram	1
cramp	1
cramped	1
crane	1
crash	1
crashing	2
crav'st	1
crave	3
crave;	1
craved,	1
craven	1
crawl	1
crawl--His	1
crawl:	1
crazed	1
crazed;	1
crazy	3
crazy,	1
creases!	1
create	1
create,	1
create.	1
created	3
created.	3
creates	1
creates,	1
creating	3
creation	3
creation,	1
creation,--	1
creation;	2
creative	2
creature	5
creature,	1
creature.	2
creature?	1
creatures	3
creatures?	1
credit	2
creep,	1
creep,—	1
creepeth,	1
creeps:	1
crest,	1
crew!	1
crew.	1
cricket-trill,	1
cricket-trill,--	1
cricket-trill.	1
cried	1
cried:	1
cries	2
cries_.)	1
crime	1
crime?	1
criminal,	1
cripples	1
crisper.	1
critic-cavils:	1
critic-duties	1
critical	3
critics,	1
crooked	1
crooning.	1
crop.	1
cross	2
cross,	1
cross-wise,	1
crowd	9
crowd's	1
crowd,	1
crowding	1
crowds	1
crown	6
crown,	1
crowned	1
crowning,	1
crownless	1
crowns,	1
crucified	1
crush	4
crushed	1
crushing	2
cry	1
cry.	1
crying?	1
crystal	4
crystalline	1
cum	1
cunning	1
cunningly,	1
cup	3
cup,	2
cup;	1
curb	1
cure	1
cure;	1
cured	1
cured.	1
curiosity	1
curious	2
curls	1
current	2
curse	2
cursed	2
curst	2
curséd	1
curtain	1
cushion	1
custom	2
cut	1
cut,	1
cuts	1
da_!	2
dactylic	2
dagger's	1
daily	2
dainty	1
dallies,	1
damage	1
damaged	1
damages,	1
damages.	1
dame	1
dame,	2
damned	3
damnéd	1
damp	3
damsel	1
dance	8
dance,	4
dance:	1
dance?	1
dance_:)	1
danced	4
dances!	1
dances,	2
dances,--	1
dancing	1
dancing!	1
dandling	1
danger	4
dar'st	2
dare	10
dared	1
daren't	1
dares	3
darest	2
daring	2
daring,	1
dark	2
dark,	2
dark.	1
darking	1
darkle	1
darkle,	1
darkling	1
darkness	2
darkness,	2
darling	1
darling!	1
darling's	1
darling,	2
